image_name,ground_truth,bbox
8485.jpg,animal,"[0.30026496, 475.85448, 399.30624, 281.3238]"
8485.jpg,animal,"[779.8272000000001, 735.1883999999999, 565.3824, 303.7608]"
8486.jpg,animal,"[82.024128, 448.01207999999997, 282.87167999999997, 315.0954]"
8486.jpg,animal,"[1554.2784000000001, 474.1848, 335.59680000000003, 201.8196]"
8486.jpg,animal,"[884.8704, 717.2711999999999, 468.03839999999997, 329.9292]"
8487.jpg,animal,"[84.866496, 469.17252, 245.7984, 297.50111999999996]"
8487.jpg,animal,"[1610.8416, 471.906, 298.48319999999995, 175.1328]"
8487.jpg,animal,"[733.5360000000001, 717.2711999999999, 619.392, 329.9292]"
8488.jpg,animal,"[1728.1727999999998, 489.7692, 191.8176, 179.982]"
8488.jpg,animal,"[49.289856, 446.63292, 210.9792, 311.81976]"
8489.jpg,animal,"[81.56832, 368.98956, 275.1072, 368.60076000000004]"
8489.jpg,animal,"[1074.3168, 867.0888, 259.776, 178.254]"
8489.jpg,animal,"[242.66111999999998, 585.4842, 271.99872, 346.32252]"
849.jpg,animal,"[1026.70336, 746.17344, 536.3712, 544.2201600000001]"
8490.jpg,animal,"[1075.9104, 874.5083999999999, 224.23680000000002, 176.63400000000001]"
8490.jpg,animal,"[141.555648, 378.88128, 183.68544, 341.90316]"
8490.jpg,animal,"[218.77824, 628.72308, 286.16832, 289.0134]"
8491.jpg,animal,"[93.55507200000001, 352.5876, 200.51136, 245.93868]"
8491.jpg,animal,"[190.263552, 474.30899999999997, 323.42015999999995, 356.00364]"
8491.jpg,animal,"[1066.7904, 874.5083999999999, 246.1248, 176.63400000000001]"
8492.jpg,animal,"[153.09715200000002, 360.85932, 168.76070399999998, 221.05224]"
8492.jpg,animal,"[1050.2592, 897.1884, 225.7728, 158.00400000000002]"
8492.jpg,animal,"[488.43264, 444.57012, 365.47968, 332.17235999999997]"
8493.jpg,animal,"[576.24576, 423.74232, 222.1728, 376.49448]"
8493.jpg,animal,"[955.4304, 859.95, 250.31040000000002, 203.58]"
8493.jpg,animal,"[157.231488, 251.67455999999999, 147.308544, 266.91444]"
8494.jpg,animal,"[128.138496, 271.458, 124.08384000000001, 242.77427999999998]"
8494.jpg,animal,"[879.552, 902.5776000000001, 215.5392, 146.8368]"
8494.jpg,animal,"[590.39808, 389.9826, 483.0912, 407.33172]"
8495.jpg,animal,"[357.91488, 664.5996, 759.41184, 355.17636000000005]"
8495.jpg,animal,"[0.0, 537.59268, 391.632, 323.47512]"
8496.jpg,animal,"[966.3743999999999, 974.4192, 251.61599999999999, 74.79756]"
8496.jpg,animal,"[644.97216, 490.14396, 501.1776, 362.61324]"
8496.jpg,animal,"[1.89747072, 259.06284, 282.63552, 269.33688]"
8497.jpg,animal,"[1026.5472, 954.3528, 227.92319999999998, 93.04092]"
8497.jpg,animal,"[546.93504, 528.7075199999999, 572.9856, 271.39752000000004]"
8497.jpg,animal,"[3.7208256, 160.54956, 402.97727999999995, 371.49948]"
8498.jpg,animal,"[1128.6528, 939.7512, 231.57119999999998, 105.81084]"
8498.jpg,animal,"[346.18176, 640.9940399999999, 785.15136, 369.91404]"
8498.jpg,animal,"[0.0, 551.2147199999999, 395.21856, 313.08876000000004]"
8499.jpg,animal,"[1159.6608, 908.7444, 246.1632, 144.126]"
8499.jpg,animal,"[0.0, 589.52556, 464.5056, 274.77792]"
8499.jpg,animal,"[346.18176, 640.9940399999999, 785.15136, 369.91404]"
85.jpg,animal,"[322.29504000000003, 922.0143599999999, 143.006976, 124.41168]"
850.jpg,animal,"[678.03136, 897.6384, 247.62368, 451.75296]"
8500.jpg,animal,"[1.61258688, 524.40804, 375.44448, 341.92692]"
8500.jpg,animal,"[370.13952, 673.9070399999999, 734.31168, 340.61472]"
8501.jpg,animal,"[465.96864, 617.82696, 726.2169600000001, 406.34676]"
8501.jpg,animal,"[0.0, 521.86464, 410.37312000000003, 351.39528]"
8502.jpg,animal,"[507.02975999999995, 678.6136799999999, 695.91936, 323.77752]"
8502.jpg,animal,"[4.9306752000000005, 579.3195599999999, 427.4016, 303.86016]"
8503.jpg,animal,"[0.0, 671.76864, 410.70336, 198.18216]"
8503.jpg,animal,"[513.4656, 683.9337599999999, 683.47968, 330.69276]"
8504.jpg,animal,"[3.5563392, 633.67704, 389.8752, 242.42112]"
8504.jpg,animal,"[697.31328, 509.14872, 673.70112, 472.01832]"
8505.jpg,animal,"[0.0, 517.93992, 336.9408, 342.94968]"
8505.jpg,animal,"[1505.58528, 425.2176, 371.09184, 497.37996]"
8506.jpg,animal,"[1584.39744, 358.83216, 335.58335999999997, 504.6732]"
8506.jpg,animal,"[0.0, 432.41364, 449.0976, 481.5612]"
8507.jpg,animal,"[1615.17504, 379.8306, 304.80576, 457.72236]"
8507.jpg,animal,"[0.0, 422.3988, 451.05791999999997, 483.73416000000003]"
8508.jpg,animal,"[0.43219968000000003, 497.55384, 424.20672, 373.15728]"
8508.jpg,animal,"[1673.8598399999998, 384.76512, 246.12096, 452.9196]"
8509.jpg,animal,"[5.254656000000001, 442.91988, 200.43072, 327.15144000000004]"
851.jpg,animal,"[678.03136, 897.6384, 275.88608, 471.52127999999993]"
8510.jpg,animal,"[3.3230592, 443.29464, 203.51999999999998, 325.94184]"
8511.jpg,animal,"[3.3230592, 443.29464, 203.51999999999998, 325.94184]"
8512.jpg,animal,"[0.0, 448.46352, 202.9536, 317.7954]"
8512.jpg,animal,"[1609.4207999999999, 483.49440000000004, 293.1264, 251.2404]"
8513.jpg,animal,"[1607.3472, 490.0716, 297.35040000000004, 245.3112]"
8513.jpg,animal,"[1.89037824, 440.38728000000003, 239.13216, 344.64744]"
8514.jpg,animal,"[196.37568, 588.7630800000001, 285.5808, 322.31628]"
8514.jpg,animal,"[0.0, 236.91312, 73.842624, 243.09504]"
8515.jpg,animal,"[0.0, 305.88516, 81.232128, 205.18488]"
8515.jpg,animal,"[196.37568, 588.7630800000001, 285.5808, 322.31628]"
8516.jpg,animal,"[242.01216, 601.182, 201.00288, 324.15768]"
8517.jpg,animal,"[0.0, 221.18724, 85.57536, 243.79811999999998]"
8517.jpg,animal,"[173.966016, 599.56524, 317.88095999999996, 318.66264]"
8518.jpg,animal,"[207.11615999999998, 619.4167199999999, 247.86239999999998, 263.76732]"
8518.jpg,animal,"[0.8606668799999999, 215.74836, 127.48838400000001, 257.45796]"
8519.jpg,animal,"[1.8233625599999999, 208.20132, 235.21344000000002, 189.73008]"
852.jpg,animal,"[1049.35424, 1041.05472, 212.41856, 284.52864]"
8520.jpg,animal,"[6.7730688, 268.84548, 148.609344, 152.21412]"
8521.jpg,animal,"[239.1456, 266.91336, 111.886656, 244.2528]"
8522.jpg,animal,"[351.0624, 284.11560000000003, 210.98304, 364.4946]"
8523.jpg,animal,"[283.34400000000005, 258.56496000000004, 119.378688, 277.52112000000005]"
8524.jpg,animal,"[558.67968, 590.60664, 205.95456000000001, 283.20840000000004]"
8525.jpg,animal,"[559.21728, 585.52308, 228.85247999999999, 343.11924]"
8526.jpg,animal,"[559.21728, 585.52308, 196.03199999999998, 343.11924]"
8527.jpg,animal,"[581.5180799999999, 555.7248000000001, 163.49644800000002, 350.48159999999996]"
8528.jpg,animal,"[534.31488, 561.33432, 226.14528, 330.47892]"
8529.jpg,animal,"[772.6406400000001, 569.06064, 418.28159999999997, 288.41832]"
853.jpg,animal,"[877.056, 1049.51808, 367.77984, 341.00736]"
8530.jpg,animal,"[772.21824, 596.08332, 332.38848, 277.49627999999996]"
8531.jpg,animal,"[813.936, 549.93816, 260.34623999999997, 316.40976]"
8532.jpg,animal,"[893.6140800000001, 463.13100000000003, 418.87872, 378.08208]"
8533.jpg,animal,"[1019.2915200000001, 460.81656, 479.40672, 318.71448]"
8534.jpg,animal,"[807.39072, 550.5213600000001, 509.328, 500.96556000000004]"
8535.jpg,animal,"[1691.92128, 431.3898, 228.05952, 331.5708]"
8536.jpg,animal,"[940.09536, 619.72236, 805.37664, 411.17328]"
8537.jpg,animal,"[929.5680000000001, 595.11996, 791.0764800000001, 445.93847999999997]"
8538.jpg,animal,"[953.2704, 595.11996, 838.4832, 440.46504]"
8539.jpg,animal,"[1462.1779199999999, 490.13316, 435.70176, 428.30532]"
854.jpg,animal,"[386.08896, 1038.1824, 560.86528, 469.00224000000003]"
8540.jpg,animal,"[1059.37344, 578.53872, 776.75136, 436.01328]"
8541.jpg,animal,"[1197.94944, 399.75552, 601.7088, 550.9458]"
8542.jpg,animal,"[1641.03744, 523.6272, 273.96096, 304.45308]"
8543.jpg,animal,"[961.64544, 697.22532, 769.05024, 292.842]"
8544.jpg,animal,"[989.94048, 689.11452, 708.17664, 316.02744]"
8545.jpg,animal,"[1095.6576, 536.11524, 678.5011199999999, 388.02132]"
8546.jpg,animal,"[1410.5491200000001, 504.58248000000003, 290.54591999999997, 454.51800000000003]"
8547.jpg,animal,"[1215.33696, 514.94724, 571.8508800000001, 466.04592]"
8548.jpg,animal,"[1190.37504, 459.26136, 313.78368, 318.49848000000003]"
8549.jpg,animal,"[1174.48896, 457.82171999999997, 377.5488, 320.4468]"
855.jpg,animal,"[301.40416, 1189.38624, 625.2544, 315.01824]"
8550.jpg,animal,"[1174.48896, 457.82171999999997, 377.5488, 320.4468]"
8551.jpg,animal,"[1107.936, 596.5272000000001, 454.00704, 211.7664]"
8552.jpg,animal,"[1103.7273599999999, 494.9532, 471.42144, 314.70984]"
8553.jpg,animal,"[1177.30368, 416.232, 479.54496, 361.91664000000003]"
8554.jpg,animal,"[1214.8608, 391.96871999999996, 440.77632, 394.49916]"
8555.jpg,animal,"[1330.83648, 441.67248, 250.48319999999998, 322.70616]"
8556.jpg,animal,"[1330.83648, 399.71232, 250.48319999999998, 364.66524]"
8557.jpg,animal,"[1254.4512000000002, 395.72388, 263.23584, 350.3898]"
8558.jpg,animal,"[3.4543104, 612.12024, 189.578496, 327.95928]"
8559.jpg,animal,"[0.0, 605.01384, 127.206144, 177.8976]"
856.jpg,animal,"[322.74432, 1131.50976, 532.76672, 364.30848000000003]"
8560.jpg,animal,"[1.9339968, 564.3702, 265.31136, 260.08344]"
8561.jpg,animal,"[1.7333222400000001, 460.39752, 377.41632, 430.59492]"
8562.jpg,animal,"[0.0, 468.90252000000004, 397.84704, 421.56828]"
8563.jpg,animal,"[0.0, 498.09168, 308.50176, 386.90568]"
8564.jpg,animal,"[0.0, 548.14644, 387.24288, 319.71564]"
8565.jpg,animal,"[36.374208, 541.2949199999999, 314.98368, 311.03028]"
8566.jpg,animal,"[0.0, 594.7776, 147.805248, 303.66468000000003]"
8567.jpg,animal,"[5.47008, 479.84508, 162.39206399999998, 307.314]"
8568.jpg,animal,"[195.85920000000002, 276.4368, 214.89216, 291.94667999999996]"
8569.jpg,animal,"[264.91776, 379.3716, 364.13376, 251.42616]"
857.jpg,animal,"[528.8639999999999, 538.1964, 105.93024, 153.5328]"
8570.jpg,animal,"[382.04159999999996, 383.16348, 279.52704, 278.88732]"
8571.jpg,animal,"[373.64928000000003, 399.5568, 300.29375999999996, 332.78148]"
8572.jpg,animal,"[441.89952, 373.91652, 216.35328, 353.21724]"
8573.jpg,animal,"[431.81183999999996, 379.91591999999997, 292.63104, 227.43071999999998]"
8574.jpg,animal,"[426.34176, 345.25332, 321.80544000000003, 262.09332]"
8575.jpg,animal,"[459.07776, 299.62008000000003, 252.59520000000003, 277.19712]"
8576.jpg,animal,"[409.83552000000003, 308.10456, 343.34016, 269.56908]"
8577.jpg,animal,"[409.83552000000003, 308.10456, 343.34016, 269.56908]"
8578.jpg,animal,"[732.192, 374.4036, 240.96576000000002, 211.65408000000002]"
8579.jpg,animal,"[697.5475200000001, 399.94343999999995, 295.66656, 186.11316000000002]"
858.jpg,animal,"[528.8639999999999, 546.1344, 105.93024, 145.584]"
8580.jpg,animal,"[650.05632, 332.44343999999995, 307.1904, 264.63888000000003]"
8581.jpg,animal,"[495.4272, 355.22064, 265.24224, 291.8322]"
8582.jpg,animal,"[672.4492799999999, 346.37544, 209.49696, 271.52712]"
8583.jpg,animal,"[0.0, 353.76264000000003, 390.75648, 396.873]"
8584.jpg,animal,"[0.0, 357.10524, 392.86656, 395.04996]"
8585.jpg,animal,"[0.0, 357.10524, 392.86656, 395.04996]"
8586.jpg,animal,"[221.60639999999998, 419.59404, 367.19808, 317.25324]"
8587.jpg,animal,"[0.0, 415.4868, 406.31616, 342.18288]"
8588.jpg,animal,"[252.73536000000001, 294.69204, 236.9856, 284.03675999999996]"
8589.jpg,animal,"[256.9536, 296.86715999999996, 228.53376, 283.06476000000004]"
859.jpg,animal,"[268.82048, 1115.08992, 587.63264, 385.59744]"
8590.jpg,animal,"[248.93375999999998, 303.83531999999997, 257.05920000000003, 278.68968]"
8591.jpg,animal,"[323.69088, 322.07868, 182.300928, 260.44632]"
8592.jpg,animal,"[346.43904, 359.61948, 262.56384, 293.71572000000003]"
8593.jpg,animal,"[207.54624, 466.69932, 224.82816, 344.66040000000004]"
8594.jpg,animal,"[0.0, 444.47184000000004, 350.08704, 320.004]"
8595.jpg,animal,"[149.675712, 475.46244, 265.39583999999996, 335.60568]"
8596.jpg,animal,"[0.0, 410.70563999999996, 387.9744, 365.24304]"
8597.jpg,animal,"[0.0, 410.70563999999996, 387.9744, 365.24304]"
8598.jpg,animal,"[809.7983999999999, 354.73032, 355.9776, 269.01396]"
8599.jpg,animal,"[677.57376, 328.23467999999997, 366.16512, 278.62164]"
86.jpg,animal,"[339.63455999999996, 862.07004, 150.680256, 185.13683999999998]"
860.jpg,animal,"[531.5136, 535.5396, 95.3376, 153.5328]"
8600.jpg,animal,"[528.38784, 326.74535999999995, 398.68992000000003, 267.77844]"
8601.jpg,animal,"[476.96256, 307.76867999999996, 372.33216000000004, 267.73632000000003]"
8602.jpg,animal,"[495.66144, 295.91352, 191.294208, 294.70608]"
8603.jpg,animal,"[386.04096, 330.24348000000003, 360.52992, 260.18928]"
8604.jpg,animal,"[485.18783999999994, 291.91644, 184.792128, 282.52368]"
8605.jpg,animal,"[422.13696, 305.90676, 332.44992, 269.6112]"
8606.jpg,animal,"[429.35999999999996, 293.87124, 335.85024, 287.28648000000004]"
8607.jpg,animal,"[433.02336, 344.83644, 313.47648, 258.147]"
8608.jpg,animal,"[180.609984, 561.8948399999999, 456.11904, 273.42683999999997]"
8609.jpg,animal,"[191.96006400000002, 570.77784, 440.07167999999996, 264.35375999999997]"
861.jpg,animal,"[528.8639999999999, 546.1344, 100.63488000000001, 137.64600000000002]"
8610.jpg,animal,"[191.96006400000002, 570.77784, 440.07167999999996, 264.35375999999997]"
8611.jpg,animal,"[151.543488, 518.8060800000001, 472.46976, 303.34176]"
8612.jpg,animal,"[83.533632, 211.69944, 166.419072, 209.15388]"
8613.jpg,animal,"[83.533632, 211.69944, 166.419072, 209.15388]"
8614.jpg,animal,"[173.13446399999998, 557.75736, 417.47136, 262.07388]"
8615.jpg,animal,"[97.88985600000001, 265.78152, 197.40864000000002, 146.40912]"
8616.jpg,animal,"[302.48832, 266.9436, 320.95680000000004, 176.2884]"
8617.jpg,animal,"[180.512832, 226.44468, 262.56384, 211.62168]"
8618.jpg,animal,"[324.5856, 515.24532, 355.04256, 266.72112]"
8619.jpg,animal,"[341.26848, 491.76936, 349.86431999999996, 289.93248]"
862.jpg,animal,"[534.1632000000001, 546.1344, 100.63488000000001, 137.64600000000002]"
8620.jpg,animal,"[307.87199999999996, 518.65812, 391.13088, 264.84084]"
8621.jpg,animal,"[305.5104, 502.85988, 413.10335999999995, 290.36556]"
8622.jpg,animal,"[305.5104, 517.45392, 402.1632, 275.77044]"
8623.jpg,animal,"[261.36192, 446.27328000000006, 395.73312, 271.47204]"
8624.jpg,animal,"[278.97408, 447.18804, 350.08512, 277.29756000000003]"
8625.jpg,animal,"[315.58272, 392.77547999999996, 166.5312, 315.05652000000003]"
8626.jpg,animal,"[310.46016000000003, 350.22672, 370.1952, 330.49836]"
8627.jpg,animal,"[363.12768, 387.14436, 261.8592, 283.77432]"
8628.jpg,animal,"[661.10208, 330.14952, 366.096, 299.54016]"
8629.jpg,animal,"[640.2624, 330.34175999999997, 417.49248, 312.525]"
863.jpg,animal,"[531.5136, 543.4884, 100.63488000000001, 135.0]"
8630.jpg,animal,"[696.7872, 344.93688000000003, 348.20351999999997, 296.10576000000003]"
8631.jpg,animal,"[722.1407999999999, 340.87176, 408.44736, 318.93264]"
8632.jpg,animal,"[893.40864, 382.28652, 435.51168, 267.43824]"
8633.jpg,animal,"[1361.15904, 379.46124000000003, 271.72224, 247.968]"
8634.jpg,animal,"[1329.23136, 317.6604, 351.90912000000003, 333.85176]"
8635.jpg,animal,"[1330.7654400000001, 358.96716, 319.93728, 270.93528]"
8636.jpg,animal,"[1185.1852800000001, 361.44468, 441.2544, 284.59512]"
8637.jpg,animal,"[980.96832, 348.67368000000005, 388.37568, 293.71572000000003]"
8638.jpg,animal,"[645.46944, 312.18804, 226.09728, 335.67588]"
8639.jpg,animal,"[638.17728, 308.53872, 249.79968, 313.78427999999997]"
864.jpg,animal,"[536.8128, 551.4264000000001, 105.93024, 129.708]"
8640.jpg,animal,"[624.69312, 344.49516, 255.29088, 296.33364]"
8641.jpg,animal,"[624.69312, 344.49516, 255.29088, 296.33364]"
8642.jpg,animal,"[641.1456000000001, 349.41348, 302.09472, 298.40184]"
8643.jpg,animal,"[147.322368, 468.09360000000004, 442.23168, 273.98735999999997]"
8644.jpg,animal,"[394.94975999999997, 440.41428, 515.38176, 452.56428]"
8645.jpg,animal,"[181.413696, 452.87424, 372.22464, 284.72796]"
8646.jpg,animal,"[289.84704000000005, 423.98208, 272.73408, 355.8006]"
8647.jpg,animal,"[303.62112, 418.30992, 370.09536, 367.95707999999996]"
8648.jpg,animal,"[869.952, 564.4166399999999, 416.96448, 376.75584]"
8649.jpg,animal,"[869.952, 564.4166399999999, 416.96448, 376.75584]"
865.jpg,animal,"[152.80512000000002, 580.5432000000001, 143.00735999999998, 132.354]"
8650.jpg,animal,"[871.92768, 533.68632, 543.64032, 412.074]"
8651.jpg,animal,"[846.8064, 532.42488, 651.09504, 413.90136]"
8652.jpg,animal,"[839.7792000000001, 525.45024, 610.83072, 410.55228]"
8653.jpg,animal,"[1157.52576, 397.90548, 202.15104000000002, 373.57848]"
8654.jpg,animal,"[950.50944, 464.11920000000003, 570.11136, 391.76352]"
8655.jpg,animal,"[950.50944, 464.11920000000003, 570.11136, 391.76352]"
8656.jpg,animal,"[947.85792, 469.61316, 573.85536, 381.97116]"
8657.jpg,animal,"[947.85792, 469.61316, 573.85536, 381.97116]"
8658.jpg,animal,"[282.95424, 235.4076, 251.088, 236.72628]"
8659.jpg,animal,"[3.2556096, 221.92812, 188.40576000000001, 161.28288]"
866.jpg,animal,"[136.9152, 572.6052000000001, 150.95232, 148.23000000000002]"
8660.jpg,animal,"[481.82975999999996, 274.41071999999997, 206.34431999999998, 244.69235999999998]"
8661.jpg,animal,"[663.24672, 275.35787999999997, 206.54592000000002, 277.55352]"
8662.jpg,animal,"[781.99488, 299.85443999999995, 279.75168, 282.05172]"
8663.jpg,animal,"[985.8009599999999, 484.04196, 168.917568, 239.63904]"
8664.jpg,animal,"[985.8009599999999, 484.04196, 168.917568, 239.63904]"
8665.jpg,animal,"[989.1071999999999, 491.51556, 175.182336, 214.08839999999998]"
8666.jpg,animal,"[1035.63456, 351.13824, 404.74559999999997, 313.4376]"
8667.jpg,animal,"[968.00448, 457.91028, 167.83775999999997, 244.47312000000002]"
8668.jpg,animal,"[975.18144, 426.67668000000003, 179.867712, 264.46608000000003]"
8669.jpg,animal,"[1112.5056, 368.88804, 201.62496, 309.65004]"
867.jpg,animal,"[957.888, 559.3644, 116.5248, 95.29379999999999]"
8670.jpg,animal,"[1050.04032, 358.13232, 355.82784, 301.0284]"
8671.jpg,animal,"[1021.9027199999999, 349.82496, 429.75936, 304.95096]"
8672.jpg,animal,"[1030.46784, 353.59848, 416.09087999999997, 311.83056]"
8673.jpg,animal,"[863.9443200000001, 408.60504000000003, 163.719936, 285.36192]"
8674.jpg,animal,"[831.12384, 408.60504000000003, 196.5408, 285.36192]"
8675.jpg,animal,"[886.4140799999999, 407.13408, 228.38592, 282.61440000000005]"
8676.jpg,animal,"[854.69184, 380.97972, 355.77216, 286.49592]"
8677.jpg,animal,"[858.3379199999999, 359.08812, 401.3568, 339.4008]"
8678.jpg,animal,"[1077.74208, 458.72784, 256.52928, 235.04471999999998]"
8679.jpg,animal,"[1088.7168, 446.27436, 235.20384, 225.89604]"
868.jpg,animal,"[949.9391999999999, 546.1344, 105.93024, 111.1752]"
8680.jpg,animal,"[1101.83808, 444.92976, 244.69824, 247.1364]"
8681.jpg,animal,"[1079.1264, 463.1148, 268.74048000000005, 229.03884000000002]"
8682.jpg,animal,"[985.6435200000001, 412.155, 344.80512, 234.7218]"
8683.jpg,animal,"[913.4668800000001, 371.92716, 200.95487999999997, 335.6316]"
8684.jpg,animal,"[902.83008, 384.06095999999997, 201.74784, 310.79484]"
8685.jpg,animal,"[948.31488, 367.90416, 199.00224, 319.07304]"
8686.jpg,animal,"[900.0940800000001, 371.0286, 209.46048, 302.04684000000003]"
8687.jpg,animal,"[872.5728, 360.1854, 249.696, 303.14412000000004]"
8688.jpg,animal,"[1140.99264, 455.48028, 388.40448, 253.81512]"
8688.jpg,animal,"[732.5145600000001, 310.38444, 260.48832000000004, 325.06919999999997]"
8688.jpg,animal,"[0.0, 237.46607999999998, 305.04576, 285.9516]"
8688.jpg,animal,"[1110.55296, 290.05884000000003, 127.59072, 280.00836000000004]"
8689.jpg,animal,"[701.71968, 294.29028, 301.2864, 338.05944]"
8689.jpg,animal,"[1166.57472, 467.68428, 353.808, 236.37528]"
8689.jpg,animal,"[0.0, 235.50588000000002, 301.85856, 290.4174]"
8689.jpg,animal,"[1105.43232, 311.60808000000003, 130.67251199999998, 294.80652000000003]"
869.jpg,animal,"[833.4144, 546.1344, 143.00735999999998, 119.1132]"
8690.jpg,animal,"[0.0, 234.80172, 292.95744, 290.85264]"
8690.jpg,animal,"[702.03072, 293.35716, 301.95648, 338.41368]"
8690.jpg,animal,"[1109.7139200000001, 421.85664, 436.74240000000003, 293.31828]"
8690.jpg,animal,"[1113.0604799999999, 294.26112, 131.501184, 263.78028]"
8691.jpg,animal,"[0.0, 236.75436, 303.70944, 286.983]"
8691.jpg,animal,"[1137.8688, 445.58964, 396.4128, 259.02396]"
8691.jpg,animal,"[1095.76896, 304.92828000000003, 144.93446400000002, 321.354]"
8691.jpg,animal,"[705.45216, 295.41564000000005, 298.94784000000004, 336.29580000000004]"
8692.jpg,animal,"[1108.53312, 306.7524, 121.23072, 308.58408]"
8692.jpg,animal,"[1148.71872, 414.34956000000005, 441.2544, 299.18916]"
8692.jpg,animal,"[0.0, 236.75436, 303.70944, 286.983]"
8692.jpg,animal,"[705.45216, 295.41564000000005, 298.94784000000004, 336.29580000000004]"
8693.jpg,animal,"[0.0, 448.55424, 395.7504, 395.6202]"
8693.jpg,animal,"[787.8432, 465.36768, 149.27865599999998, 211.9986]"
